president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,1/5/2018,7/9/2017,7/11/2017,YouGov,B,1500,a,.8619923,0,37,52,37.65189,54.51404,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/38eszqtohw/econTabReport.pdf,49958,78514,7/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/9/2017,7/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1266799,0,45,55,40.30529,54.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49957,78512,7/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/8/2017,7/12/2017,Selzer & Company,A+,1001,a,2.046074,0,40,56,39.83077,55.66758,"","",https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r_gKveTVWIpc/v0,49974,78538,7/17/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/9/2017,7/11/2017,Gallup,B-,1500,a,.1450515,0,40,55,41.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49962,78518,7/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/7/2017,7/13/2017,SurveyMonkey,C-,16514,a,.6299177,0,42,56,40.15891,54.45781,"","",https://drive.google.com/file/d/0BztOs71zt1WpVkoxLTQ4T0doU0E/view,49970,78532,7/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/8/2017,7/12/2017,Ipsos,A-,1548,a,.2110964,0,40.8,55.5,40.95164,54.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,49966,78525,7/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/9/2017,7/13/2017,Ipsos,A-,1565,a,.2126272,0,40.6,56,40.75164,55.02082,"",T,http://polling.reuters.com/#poll/CP3_2/,49965,78524,7/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/10/2017,7/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1269836,0,44,56,39.30529,55.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49963,78519,7/13/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/10/2017,7/14/2017,Ipsos,A-,1544,a,.2089995,0,41.5,55.2,41.65164,54.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,49984,78554,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/11/2017,7/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1270396,0,43,57,38.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49964,78520,7/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/10/2017,7/13/2017,ABC News/Washington Post,A+,1001,a,1.906855,0,36,58,36.55025,56.93532,"","",https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/07/16/National-Politics/Polling/question_18935.xml?uuid=QLWiFmnbEeeUq1sfD_RZ3w,49973,78537,7/16/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/10/2017,7/13/2017,Gallup,B-,1500,a,.10781,0,39,55,40.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49969,78531,7/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/11/2017,7/14/2017,Gallup,B-,1500,a,.2132407,0,38,57,39.22,55.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49971,78534,7/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/11/2017,7/15/2017,Ipsos,A-,1522,a,.2052631,0,40.2,55.9,40.35164,54.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,49983,78553,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/12/2017,7/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0756513,0,43,57,38.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49975,78539,7/17/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/13/2017,7/15/2017,Gallup,B-,1500,a,.1412317,0,38,56,39.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49972,78535,7/16/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/12/2017,7/16/2017,Ipsos,A-,1496,a,.2009953,0,40.2,56,40.35164,55.02082,"",T,http://polling.reuters.com/#poll/CP3_2/,49982,78552,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/13/2017,7/15/2017,Morning Consult,"",1994,rv,.5730946,0,44,51,40.13889,54.1742,"","",https://morningconsult.com/wp-content/uploads/2017/07/170705_topline_Politico_v1_TB-2.pdf,49989,78565,7/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/13/2017,7/16/2017,Monmouth University,A+,800,a,1.693739,0,39,52,39.28677,53.71678,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_071717/,49977,78541,7/17/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/13/2017,7/17/2017,Ipsos,A-,1474,a,.1970633,0,37.7,58.1,37.85164,57.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,49981,78551,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/14/2017,7/16/2017,Zogby Interactive/JZ Analytics,C-,856,lv,.7795788,0,42,54,40.30545,55.21958,"","",https://zogbyanalytics.com/news/780-the-zogby-poll-trump-approval-steady-at-42,50006,78590,7/24/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/14/2017,7/16/2017,Gallup,B-,1500,a,.1408104,0,39,56,40.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49976,78540,7/17/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/13/2017,7/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.225681,0,43,57,38.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49978,78543,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/14/2017,7/17/2017,Public Policy Polling,B+,836,rv,1.252964,0,41,55,40.16379,55.50037,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_71817.pdf,49979,78544,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/14/2017,7/18/2017,Ipsos,A-,1473,a,.1953417,0,37.6,58.1,37.75164,57.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,49997,78577,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/15/2017,7/17/2017,Gallup,B-,1500,a,.1405145,0,38,56,39.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49980,78546,7/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/15/2017,7/19/2017,Ipsos,A-,1505,a,.1972623,0,38.3,56.5,38.45164,55.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,49996,78576,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/15/2017,7/18/2017,YouGov,B,1500,a,.8770254,0,38,54,38.65189,56.51404,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tkeqcl9vz3/econTabReport.pdf,49987,78561,7/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/16/2017,7/18/2017,Fox News,A,1020,rv,1.719862,0,41,53,39.84176,54.0569,"","",http://www.foxnews.com/politics/interactive/2017/07/19/fox-news-poll-july-19-2017.html,49990,78567,7/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/16/2017,7/18/2017,Gallup,B-,1500,a,.1399756,0,37,57,38.22,55.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49988,78564,7/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/16/2017,7/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.125155,0,42,58,37.30529,57.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49986,78560,7/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/14/2017,7/20/2017,SurveyMonkey,C-,8382,a,.3894979,0,42,57,40.15891,55.45781,"","",https://drive.google.com/file/d/0BztOs71zt1WpU2czTHoyREpORXM/view,49999,78582,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/17/2017,7/19/2017,SurveyUSA,A,1250,a,2.200347,0,44,51,42.4925,52.28524,"","",http://www.imediaethics.org/topline-methodology-statement-for-usa-todayimediaethics-poll/,50004,78588,7/24/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/17/2017,7/19/2017,Gallup,B-,1500,a,.1394413,0,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49992,78569,7/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/16/2017,7/20/2017,Ipsos,A-,1544,a,.1993348,0,38.3,55.6,38.45164,54.62082,"",T,http://polling.reuters.com/#poll/CP3_2/,49995,78575,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/17/2017,7/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1255792,0,43,57,38.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49991,78568,7/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/17/2017,7/21/2017,Ipsos,A-,1574,a,.1995302,0,38,54.9,38.15164,53.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50013,78605,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/17/2017,7/20/2017,American Research Group,C+,1100,a,1.095273,0,35,57,36.70758,54.80676,"","",http://americanresearchgroup.com/economy/,49998,78581,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/18/2017,7/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1257677,0,43,57,38.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49993,78570,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/18/2017,7/20/2017,Gallup,B-,1500,a,.1389117,0,37,58,38.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49994,78571,7/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/19/2017,7/21/2017,Gallup,B-,1500,a,.1383867,0,38,57,39.22,55.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50001,78585,7/22/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/18/2017,7/22/2017,Ipsos,A-,1585,a,.1969322,0,36.8,55.1,36.95164,54.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,50012,78604,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/19/2017,7/23/2017,Ipsos,A-,1536,a,.187042,0,36.3,55.7,36.45164,54.72082,"",T,http://polling.reuters.com/#poll/CP3_2/,50011,78603,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/19/2017,7/23/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0754707,0,44,56,39.30529,55.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50003,78587,7/24/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/20/2017,7/22/2017,Gallup,B-,1500,a,.1378663,0,39,55,40.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50002,78586,7/23/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/20/2017,7/24/2017,Morning Consult,"",3981,rv,.9410748,0,44,51,40.13889,54.1742,"","",https://morningconsult.com/wp-content/uploads/2017/07/170708_topline_Politico_v2_TB-1.pdf,50008,78592,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/21/2017,7/23/2017,Gallup,B-,1500,a,.1373503,0,37,58,38.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50005,78589,7/24/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/19/2017,7/24/2017,Harris Interactive,C-,2032,rv,1.088845,0,44,56,40.84103,55.49402,"","",http://harvardharrispoll.com/wp-content/uploads/2017/07/Crosstabs-HCAPS_July-Wave_Topline-Memo_Registered-Voters_Custom-Banners....pdf,50030,78630,7/31/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/20/2017,7/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2250238,0,42,58,37.30529,57.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50007,78591,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/20/2017,7/24/2017,Ipsos,A-,1541,a,.1839601,0,35.1,58.3,35.25164,57.32082,"",T,http://polling.reuters.com/#poll/CP3_2/,50010,78602,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/21/2017,7/25/2017,Ipsos,A-,1532,a,.179346,0,35.2,59.1,35.35164,58.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,50024,78620,7/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/22/2017,7/24/2017,Gallup,B-,1500,a,.1373002,0,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50009,78593,7/25/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/23/2017,7/25/2017,YouGov,B,1500,a,.8823849,0,39,51,39.65189,53.51404,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4wgpax6ng/econTabReport.pdf,50014,78606,7/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/21/2017,7/27/2017,SurveyMonkey,C-,8382,a,.41251,0,39,58,37.15891,56.45781,"","",https://drive.google.com/file/d/0BztOs71zt1Wpdk5GVXBhVEpKU2s/view,50025,78624,7/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/22/2017,7/26/2017,Ipsos,A-,1513,a,.1737593,0,35.7,59.3,35.85164,58.32082,"",T,http://polling.reuters.com/#poll/CP3_2/,50023,78619,7/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/23/2017,7/25/2017,Gallup,B-,1500,a,.1373681,0,37,58,38.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50015,78610,7/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/23/2017,7/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1246754,0,43,57,38.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50017,78612,7/27/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/23/2017,7/27/2017,Ipsos,A-,2190,a,.2468013,0,37.7,57.9,37.85164,56.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50022,78618,7/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/24/2017,7/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1251388,0,41,59,36.30529,58.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50018,78613,7/27/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/24/2017,7/26/2017,Gallup,B-,1500,a,.1372855,0,39,55,40.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50019,78615,7/27/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/21/2017,7/31/2017,Gravis Marketing,B-,1917,a,1.506041,0,44,54,42.88033,55,"","",http://orlando-politics.com/2017/08/11/new-poll-donald-trump-twice-as-popular-as-mitch-mcconnell/amp/,50080,78707,8/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/25/2017,7/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1253665,0,41,59,36.30529,58.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50020,78616,7/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/25/2017,7/27/2017,Gallup,B-,1500,a,.1372235,0,39,54,40.22,52.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50021,78617,7/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/24/2017,7/28/2017,Ipsos,A-,3412,a,.3781203,0,36.6,58.9,36.75164,57.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50038,78638,8/1/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/25/2017,7/29/2017,Ipsos,A-,3709,a,.4062898,0,36.8,58.6,36.95164,57.62082,"",T,http://polling.reuters.com/#poll/CP3_2/,50037,78637,8/1/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/26/2017,7/28/2017,Gallup,B-,1500,a,.1371208,0,39,56,40.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50026,78626,7/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/27/2017,7/29/2017,Morning Consult,"",1972,rv,.5196562,0,43,53,39.13889,56.1742,"","",http://www.politico.com/f/?id=0000015d-9a1e-da7a-a5df-dbbe5f4a0001,50032,78632,7/31/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/26/2017,7/30/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.075277,0,39,61,34.30529,60.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_jul31,50028,78628,7/31/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/26/2017,7/30/2017,Ipsos,A-,3731,a,.4062491,0,37,58.5,37.15164,57.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,50036,78636,8/1/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/27/2017,7/29/2017,Gallup,B-,1500,a,.1370185,0,38,57,39.22,55.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50027,78627,7/30/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/27/2017,7/31/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2245134,0,39,61,34.30529,60.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50033,78633,8/1/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/28/2017,7/30/2017,Gallup,B-,1500,a,.1369165,0,37,59,38.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50029,78629,7/31/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/27/2017,7/31/2017,Ipsos,A-,3797,a,.4131972,0,37.1,58.5,37.25164,57.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,50035,78635,8/1/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/29/2017,7/31/2017,Gallup,B-,1500,a,.1368147,0,37,59,38.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50034,78634,8/1/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/28/2017,8/1/2017,Ipsos,A-,3132,a,.3425788,0,37.1,58.7,37.25164,57.72082,"",T,http://polling.reuters.com/#poll/CP3_2/,50052,78664,8/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/27/2017,8/1/2017,Quinnipiac University,A-,1125,rv,1.5483,0,33,61,34.82998,59.52622,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2476,50042,78649,8/2/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/28/2017,8/3/2017,SurveyMonkey,C-,12173,a,.5114403,0,39,59,37.15891,57.45781,"","",https://drive.google.com/file/d/0B83Vpfes67zfYkhzcmxxdUNpcFU/view,50047,78655,8/4/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/30/2017,8/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245856,0,38,62,33.30529,61.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50039,78643,8/2/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/29/2017,8/2/2017,Ipsos,A-,2016,a,.2225613,0,37.5,57.7,37.65164,56.72082,"",T,http://polling.reuters.com/#poll/CP3_2/,50051,78663,8/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/30/2017,8/1/2017,Gallup,B-,1500,a,.1367133,0,36,60,37.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50041,78648,8/2/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/31/2017,8/1/2017,YouGov,B,1500,a,.8332393,0,37,54,37.65189,56.51404,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tn9k94h20u/econTabReport.pdf,50040,78644,8/2/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/28/2017,8/5/2017,IBD/TIPP,A-,904,a,1.486566,0,32,59,33.73806,57.70178,"","",http://www.investors.com/politics/trump-approval-hits-new-low-of-32-as-support-from-his-base-slips-ibdtipp-poll/,50055,78667,8/7/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/30/2017,8/3/2017,Ipsos,A-,1683,a,.1877756,0,36.9,58.2,37.05164,57.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,50050,78662,8/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/31/2017,8/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1250489,0,39,60,34.30529,59.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50043,78650,8/3/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/31/2017,8/2/2017,Gallup,B-,1500,a,.1366122,0,36,58,37.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50044,78652,8/3/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,7/31/2017,8/4/2017,Ipsos,A-,1660,a,.1872938,0,35.8,59,35.95164,58.02082,"",T,http://polling.reuters.com/#poll/CP3_2/,50063,78676,8/8/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,8/1/2017,8/3/2017,Gallup,B-,1500,a,.1365916,0,36,58,37.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50046,78654,8/4/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,8/1/2017,8/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252574,0,39,59,34.30529,58.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50045,78653,8/4/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,8/1/2017,8/5/2017,Ipsos,A-,1601,a,.1827886,0,35,60.2,35.15164,59.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,50062,78675,8/8/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,8/2/2017,8/4/2017,Gallup,B-,1500,a,.1365912,0,37,55,38.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50048,78657,8/5/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,8/3/2017,8/5/2017,Gallup,B-,1500,a,.1365777,0,38,56,39.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50049,78658,8/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,8/2/2017,8/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,41,57,36.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50053,78665,8/7/2017,23:37:18  5 Jan 2018
